the_geom,address,allzoning1,allzoning2,appbbl,appdate,areasource,assessland,assesstot,bbl,bldgarea,bldgclass,bldgdepth,bldgfront,block,borocode,bsmtcode,builtcode,builtfar,cb2010,cd,comarea,commfar,condono,council,ct2010,easements,edesignum,exemptland,exempttot,ext,facilfar,factryarea,firecomp,garagearea,healtharea,histdist,irrlotcode,landmark,landuse,lot,lotarea,lotdepth,lotfront,lottype,ltdheight,numbldgs,numfloors,officearea,otherarea,overlay1,overlay2,ownername,ownertype,plutomapid,policeprct,proxcode,resarea,residfar,retailarea,sanborn,schooldist,spdist1,spdist2,splitzone,strgearea,taxmap,tract2010,unitsres,unitstotal,version,xcoord,ycoord,yearalter1,yearalter2,yearbuilt,zipcode,zmcode,zonedist1,zonedist2,zonedist3,zonedist4,zonemap
0106000020E6100000010000000103000000010000000700000056147EF0848052C002D02909C85A4440A023B2DD878052C02267E919C25A4440FE5B0BB7878052C0BEE788DAC15A4440E61727378C8052C02B5F3EBAB85A44400A490E72908052C0D02907ABC25A44409CE0C7198A8052C00276CB88CF5A444056147EF0848052C002D02909C85A4440,56 NASSAU STREET,C5-5/LM,,0,,7,9855000,55618200,1000670023,558327,O3,115,157,67,1,2,,23.88,1006,101,558327,15,0,1,15.02,1,,0,0,,15,0,E004,0,7700,,N,,5,23,23382,128.75,178.17,3,,1,27,553501,0,,,MAIDEN & NASSAU LLC,P,1,1,2,0,10,4826,101S011,2,LM,,N,0,10102,1502,0,10,15v1,981899,197629,1989,0,1986,10038,,C5-5,,,,12b
0106000020E61000000100000001030000000100000005000000850152AB8C8052C066E9C6E19F5B4440AF285F078F8052C0A3BAB5039A5B444014FF3E5C908052C0F0EA4C379B5B44401CFE31008E8052C086F55B15A15B4440850152AB8C8052C066E9C6E19F5B4440,111 READE STREET,C6-3A/TMU,,0,,7,198048,348597,1001450016,8800,S4,71,25,145,1,5,,4.68,1000,101,1880,6,0,1,21,0,,0,0,,7.5,0,E007,0,7700,Tribeca South,Y,,4,16,1880,75.25,25,5,,1,5,0,0,,,RALPHSONS-READE LLC,,1,1,3,6920,7.52,1880,101S017,2,TMU,,N,0,10104,21,4,5,15v1,981838,200042,2008,0,1920,10013,,C6-3A,,,,12a
0106000020E61000000100000001030000000100000006000000F0F8A50D8E8052C05D49623ACC5A444017D3EF26908052C0B56DE23DCF5A44404D1A0FF38F8052C001D3C6B0CF5A44406AFCC9A08D8052C09F6DF2D4D45A4440D128975E8B8052C08916A7B9D15A4440F0F8A50D8E8052C05D49623ACC5A4440,65 NASSAU STREET,C5-5/LM,,0,,7,954000,4356000,1000657501,32342,RM,49.92,69.58,65,1,5,,9.63,1001,101,3792,15,21,1,15.02,0,,28200,28200,,15,0,E004,0,7700,,N,,4,7501,3359,49.92,69.58,3,,1,10,0,0,,,65 NASSAU OWNERS CORP,,1,1,0,28550,10,3792,101S011,2,LM,,N,0,10102,1502,28,29,15v1,981850,197762,0,0,1920,10038,,C5-5,,,,12b
0106000020E610000001000000010300000001000000090000007D0C27348A8052C0505303E77E5B44404648F604898052C07EBFAAD47D5B44404F6E798F878052C026073C827C5B4440C37695C38A8052C0D3AB0A77745B44401213ECEC8F8052C0DA0B3329795B4440BB97D5BF8C8052C06114E619815B4440552008998B8052C02758250F805B4440E29329918B8052C05A66CF22805B44407D0C27348A8052C0505303E77E5B4440,38 WARREN STREET,C6-3A/TMU,,1001360003,3/24/98,7,909001,8086737,1001367502,65635,RM,0,0,136,1,5,,6.49,1005,101,15470,6,1007,1,21,0,,2350,2350,,7.5,0,L010,0,7700,,N,,4,7502,10120,100,100,0,,1,10,0,0,,,,,1,1,0,50165,7.52,11850,11S 017,2,TMU,,N,3620,10104,21,24,25,15v1,981885,199655,0,0,1900,10007,,C6-3A,,,,12b
0106000020E610000001000000010300000001000000060000004D4E1CD98F8052C06ADBBB43305B4440CFEC517D8D8052C0E6300B32365B44409F7591078B8052C0012E9F613C5B44407CF459EF808052C073FB2630335B4440886111F6858052C046DE734D275B44404D4E1CD98F8052C06ADBBB43305B4440,233 BROADWAY,C5-3/LM,,1001230022,2/16/06,7,7920000,71733600,1001237501,851351,RB,196,149,123,1,5,E,28.95,1008,101,851351,15,1514,1,21,0,,0,495000,,15,0,L010,0,7700,,Y,WOOLWORTH BUILDING,5,7501,29411,197.75,151.58,4,,1,60.5,851351,0,,,,P,1,1,0,0,10,0,11S 019,2,LM,,N,0,10104,21,0,130,15v1,981941,198844,2003,0,1913,10007,,C5-3,,,,12b
0106000020E6100000010000000103000000010000000A0000008A1FF6F78D8052C0FDF79DD83E5A4440AB8B4A738F8052C030318490465A444011953FF9878052C07C04619B485A44402A9BFD2F878052C0AD7A6F05475A4440F18EE5D5878052C04CA86111465A4440B041B8628A8052C0611CBC57425A44407A1F73DE8A8052C0617F77CD415A4440ECE99F358C8052C07163F74D405A44406AD457108D8052C09DA268823F5A44408A1FF6F78D8052C0FDF79DD83E5A4440,82 BEAVER STREET,C5-5/LM,,1000280017,12/12/06,7,1930501,13997251,1000287501,93544,RM,84,110,28,1,5,,13.14,1019,101,11471,15,1590,1,7,0,,0,6673507,,15,0,L015,0,7700,,N,BEAVER BUILDING,4,7501,7120,89.17,122.17,0,,1,15,0,0,,,COCOA EXCHANGE CONDO,,1,1,3,82073,10,11471,11S 006,2,LM,,N,0,10101,7,126,128,15v1,981884,196205,2006,0,1987,10005,,C5-5,,,,12b
0106000020E61000000100000001030000000100000008000000F13676E0898052C0B1DE851F7E5A44408114F2428D8052C01400AA45775A4440316E895C8F8052C0937256C1795A444078077A048C8052C04F2B5396805A4440BD0297FF8B8052C01FF52290805A44405EE05DB68B8052C0B640E51F815A4440BAFB7EC6898052C07AE680527E5A4440F13676E0898052C0B1DE851F7E5A4440,50 PINE STREET,C5-5/LM,,1000410021,3/11/99,7,619199,4886105,1000417501,32466,RM,94,42,41,1,5,,7.89,1003,101,3494,15,1054,1,7,0,,0,239788,,15,0,E004,0,7700,,Y,,4,7501,4116,98,42,0,,1,12,0,0,,,ANDREWS BUILDING,,1,1,0,28972,10,3494,101S006,2,LM,,N,0,10101,7,20,22,15v1,981871,196824,0,0,1902,10005,,C5-5,,,,12b
0106000020E61000000100000001030000000100000005000000713F85A58B8052C0A3BE9339885B444089D81C088E8052C04AD5EE42825B4440F7FE53528F8052C03EB9B96D835B4440DA1838EF8C8052C045147565895B4440713F85A58B8052C0A3BE9339885B4440,118 CHAMBERS STREET,C6-3A/TMU,,0,,7,173700,579150,1001360023,9638,L8,72,25,136,1,2,E,5.1,1001,101,9638,6,0,1,21,0,,0,0,,7.5,0,L010,0,7700,Tribeca South  Extension,Y,,6,23,1888,75.5,25,5,,1,6,0,0,,,"LI PING, XIE",P,1,1,3,0,7.52,1600,101S017,2,TMU,,N,8038,10104,21,0,6,15v1,981856,199778,1990,2003,1920,10007,,C6-3A,,,,12b
0106000020E61000000100000001030000000100000006000000233839198A8052C06482AA56F15A4440231DCEB98D8052C093D76D01E95A444076561A088F8052C014109253EA5A4440B610EF828D8052C034B79ED1ED5A4440524D83678B8052C0B8E0CDA8F25A4440233839198A8052C06482AA56F15A4440,144 FULTON STREET,C5-5/LM,,0,,7,540000,749700,1000790025,8071,K4,107.08,28.17,79,1,2,E,2.69,1000,101,8071,15,0,1,15.02,0,,0,0,,15,0,E006,0,7700,,Y,,4,25,3003,107.08,28.17,5,,1,3,0,0,,,GREENBERGER 144 FULTO,,1,1,0,0,10,2079,101S011,2,LM,,N,5992,10102,1502,0,3,15v1,981871,198088,0,0,1909,10038,,C5-5,,,,12b
0106000020E610000001000000010300000001000000060000009F7591078B8052C0012E9F613C5B4440CFEC517D8D8052C0E6300B32365B44409C71F9BF8E8052C057534D5E375B4440208E27028F8052C065EAE09B375B44401566A48E8C8052C0005BC6C53D5B44409F7591078B8052C0012E9F613C5B4440,22 PARK PLACE,C5-3/LM,,0,,7,213300,1030950,1001230018,11000,O9,75,28,123,1,2,E,5.22,1008,101,11000,15,0,1,21,0,,0,0,,15,0,L010,0,7700,,Y,,5,18,2106,75.25,28.08,5,,1,5,8800,0,,,22 PARK PLACE LLC C/O,,1,1,3,0,10,2200,101S019,2,LM,,N,0,10104,21,0,2,15v1,981863,198935,1984,0,1915,10007,,C5-3,,,,12b
0106000020E6100000010000000103000000010000000500000011BDAD4C8B8052C07942F78F4D5B4440585303D48D8052C0CC18BD35475B444005FD230F8F8052C0314E8754485B44406462D1828C8052C0957E42BB4E5B444011BDAD4C8B8052C07942F78F4D5B4440,21 PARK PLACE,C6-4/LM,,0,,7,345150,1169550,1001240009,12000,K9,76,25.33,124,1,5,E,6.26,1007,101,12000,10,0,1,21,0,,0,0,,10,0,L010,0,7700,,Y,,5,9,1917,76,25.33,5,,1,5,0,0,,,21 PARK PLACE REALTYI,P,1,1,0,0,10,5751,101S018,2,LM,,N,6249,10104,21,0,1,15v1,981861,199123,0,0,1915,10007,,C6-4,,,,12b
0106000020E61000000100000001030000000100000005000000DC7732668B8052C0B96862BC9E5B4440DF8940C28D8052C024F854DE985B4440AF285F078F8052C0A3BAB5039A5B4440850152AB8C8052C066E9C6E19F5B4440DC7732668B8052C0B96862BC9E5B4440,109 READE STREET,C6-3A/TMU,,1001450017,9/25/89,7,174279,885077,1001457503,8218,RM,0,0,145,1,5,,4.37,1000,101,2902,6,651,1,21,0,,0,0,,7.5,0,E007,0,7700,Tribeca South,N,,4,7503,1880,0,0.04,5,,1,5,765,0,,,FIRST READE CONDOMINI,,1,1,0,5316,7.52,2137,101S017,2,TMU,,N,0,10104,21,4,7,15v1,981860,200028,0,0,1920,10013,Y,C6-3A,,,,12a
0106000020E6100000010000000103000000010000000500000049D870CB8A8052C0A8464201355A44401C5A38DF8B8052C0B5246A80335A4440EE7753E28E8052C0C8D9B470395A44404F187DAF8D8052C05C9981B73A5A444049D870CB8A8052C0A8464201355A4440,126 PEARL STREET,C5-5/LM,,0,,7,297000,858600,1000310010,6800,K4,65,26,31,1,2,,3.64,1018,101,6800,15,0,1,7,0,,0,0,,15,0,L015,0,7700,,Y,,4,10,1867,77.92,25.83,5,,1,4,0,0,,,LONGFORE REALTY INC,P,1,1,3,0,10,5100,101S006,2,LM,,N,1700,10101,7,0,1,15v1,981867,196057,0,0,1920,10005,,C5-5,,,,12b
0106000020E610000001000000010300000001000000050000007EDC0E308B8052C08DBD668C965B44400C6014B38D8052C0CFE0694D905B4440562E8AED8E8052C050D9786A915B44405CA1E56A8C8052C04CE281A8975B44407EDC0E308B8052C08DBD668C965B4440,123 CHAMBERS STREET,C6-3A/TMU,,1001450011,5/11/05,7,88765,542645,1001457505,10204,RM,73,24.75,145,1,5,,5.44,1000,101,1348,6,1431,1,21,0,,0,0,,7.5,0,E007,0,7700,Tribeca South,Y,,4,7505,1875,75.33,24.75,0,,1,7,0,0,,,,,1,1,0,8856,7.52,1348,100 000,2,TMU,,N,0,10104,21,5,6,15v1,981863,199935,0,0,1930,10007,,C6-3A,,,,12b
0106000020E610000001000000010300000001000000070000003D2189378E8052C08E7ED1604A5A4440977EBA638E8052C078BE45A44E5A444013EF20858D8052C09A2EDF724E5A4440C3CDAFBB8A8052C0A851C27D565A44403BE51EA4838052C0B4A4E65A4E5A444073794164848052C0F02E70C84C5A44403D2189378E8052C08E7ED1604A5A4440,67 WALL STREET,C5-5/LM,,0,,7,7200000,36807750,1000270017,303175,D5,140,143,27,1,2,,25,1020,101,38772,15,0,1,7,0,,0,10960374,,15,0,L015,0,7700,,Y,,3,17,12127,145,144,3,,1,25,22550,0,,,RBNB 67 WALL STREET O,,1,1,2,264403,10,10222,101S006,2,LM,,N,6000,10101,7,317,323,15v1,981921,196326,2006,0,1921,10005,,C5-5,,,,12b
0106000020E610000001000000010300000001000000050000003278240E888052C05DAA8808D85A44404B24D7F6898052C039FD6114D45A4440CB25597E8E8052C05543578FDA5A4440E03AD0D18C8052C02309DB67DE5A44403278240E888052C05DAA8808D85A4440,71 NASSAU STREET,C5-5/LM,,1000790008,7/6/06,7,1059766,8249866,1000797503,61193,RM,101.58,51.08,79,1,5,,12.15,1000,101,7931,15,1551,1,15.02,0,,0,1228880,,15,0,E006,0,7700,,Y,,4,7503,5035,101.58,51.08,0,,1,16,0,0,,,29 JOHN STREET LLC,,1,1,0,53262,10,3771,11S 011,2,LM,,N,4160,10102,1502,52,53,15v1,981892,197859,2004,0,1906,10038,,C5-5,,,,12b
0106000020E6100000010000000103000000010000000C000000733C6059878052C02D061E2A805A44400616FFEF878052C051AFC2BE7E5A4440911D5BE4878052C05CBD06B07E5A44401FA04BBE888052C04F9822047D5A44404795CA8F898052C059DB470D7E5A444098D0C1A9898052C026A64BDA7D5A4440F13676E0898052C0B1DE851F7E5A4440BAFB7EC6898052C07AE680527E5A44405EE05DB68B8052C0B640E51F815A4440C610CE4B8E8052C0F216CCDC845A4440C52D2B138D8052C0307F3569875A4440733C6059878052C02D061E2A805A4440,62 WILLIAM STREET,C5-5/LM,,0,,7,895500,1514700,1000410024,42000,O1,124,24,41,1,2,,9.1,1003,101,42000,15,0,1,7,0,,0,0,,15,0,E004,0,7700,,Y,,5,24,4613,123.75,32.17,3,,1,8,36500,0,,,B.M.S. REALTY ASSOCIA,P,1,1,3,0,10,5500,101S006,2,LM,,N,0,10101,7,0,13,15v1,981901,196891,1984,0,1900,10005,,C5-5,,,,12b
0106000020E6100000010000000103000000010000000500000024039A5D8A8052C07A02500F875B4440BB97D5BF8C8052C06114E619815B444089D81C088E8052C04AD5EE42825B4440713F85A58B8052C0A3BE9339885B444024039A5D8A8052C07A02500F875B4440,116 CHAMBERS STREET,C6-3A/TMU,,0,,7,91800,865800,1001360024,11390,O9,76,25,136,1,5,E,6.04,1001,101,11390,6,0,1,21,0,,0,0,,7.5,0,L010,0,7700,Tribeca South  Extension,N,,5,24,1887,76,25,5,,1,5,6635,0,,,ST GEORGES EPISCOPAL,P,1,1,0,0,7.52,1800,101S017,2,TMU,,N,2955,10104,21,0,5,15v1,981877,199765,0,0,1920,10007,,C6-3A,,,,12b
0106000020E61000000100000001030000000100000006000000DE9207A0878052C0B6BEAF72525B4440EA677B8E8C8052C0B512790D465B4440585303D48D8052C0CC18BD35475B444011BDAD4C8B8052C07942F78F4D5B4440E6EB8BE5888052C08D4EEE9A535B4440DE9207A0878052C0B6BEAF72525B4440,19 PARK PLACE,C6-4/LM,,0,,7,1310850,2576700,1001240008,46000,D6,0,0,124,1,2,,11.88,1007,101,0,10,0,1,21,0,,0,0,,10,0,L010,0,7700,,N,,4,8,3872,151.83,25.5,4,,1,0,0,0,,,"ABN REALTY,",,1,1,3,46000,10,0,101S018,2,LM,,N,0,10104,21,29,30,15v1,981902,199144,0,0,0,10007,,C6-4,,,,12b
0106000020E61000000100000001030000000100000006000000FD4601D4888052C0E2F0746A9C5B44407EDC0E308B8052C08DBD668C965B44405CA1E56A8C8052C04CE281A8975B4440DF8940C28D8052C024F854DE985B4440DC7732668B8052C0B96862BC9E5B4440FD4601D4888052C0E2F0746A9C5B4440,105 READE STREET,C6-3A/TMU,,0,,7,237600,1664100,1001450018,16822,L8,75,50,145,1,2,E,4.5,1000,101,16822,6,0,1,21,0,,0,0,,7.5,0,E007,0,7700,Tribeca South,Y,,6,18,3741,75.17,50.25,5,,1,5,13081,0,,,"PPTC TRIBE, LLC",P,1,1,3,0,7.52,3741,101S017,2,TMU,,N,0,10104,21,0,6,15v1,981893,200009,1986,0,1920,10013,Y,C6-3A,,,,12a
0106000020E6100000010000000103000000010000000A00000078972D45898052C02CAF24FE315A444049D870CB8A8052C0A8464201355A44404F187DAF8D8052C05C9981B73A5A4440D277FE4E8C8052C01BB96C153C5A4440D7B633288B8052C0732BF4433D5A44403C48D10A898052C0897BEF793F5A4440C8FA3F3F868052C07B0CD953435A444027F8E1B7818052C08D6475BF4B5A4440EE0E0F577C8052C077BAE0F8435A444078972D45898052C02CAF24FE315A4440,75 WALL STREET,C5-5/LM,,1000310011,5/26/09,7,17056082,78356920,1000317501,346253,RM,298,115,31,1,5,,11.24,1018,101,29478,15,1836,1,7,0,,0,30828121,,15,0,L015,24207,7700,,Y,,4,7501,30794,117.08,98,4,,1,36,0,3418,,,75 WALL ST. CONDO,,1,1,0,316775,10,1853,101S006,2,LM,,N,0,10101,7,346,349,15v1,981999,196142,2007,2008,1987,10005,,C5-5,,,,12b
0106000020E610000001000000010300000001000000050000004029B9BF888052C0FBB52EF9EF5A4440993E4E608C8052C08361F2A3E75A4440231DCEB98D8052C093D76D01E95A4440233839198A8052C06482AA56F15A44404029B9BF888052C0FBB52EF9EF5A4440,142 FULTON STREET,C5-5/LM,,0,,7,170065,646920,1000790026,13194,D5,107,27,79,1,2,E,4.55,1000,101,2600,15,0,1,15.02,0,,0,0,,15,0,E006,0,7700,,Y,,3,26,2898,107.42,27,5,,1,6,0,0,,,142 FULTON LLC,,1,1,3,10594,10,2600,101S011,2,LM,,N,0,10102,1502,5,6,15v1,981893,198073,1988,2011,1909,10038,,C5-5,,,,12b
0106000020E61000000100000001030000000100000005000000DB8E4FBF868052C05A1554AB6A5B4440B3BF00598C8052C0C03285895C5B4440516C19BC8D8052C0BFE2A0CC5D5B4440B6298F27888052C056D640F56B5B4440DB8E4FBF868052C05A1554AB6A5B4440,33 WARREN STREET,C6-3A/TMU,,0,,7,540000,3239550,1001340011,30999,D6,176,25,134,1,2,E,6.88,1004,101,4450,6,0,1,21,0,,0,0,,7.5,0,L010,0,7700,,Y,,4,11,4503,176.25,25.25,3,,1,6,0,0,,,FELDMAN HERITAGE LLC,P,1,1,2,26549,7.52,4450,101S018,2,TMU,,N,0,10104,21,15,20,15v1,981910,199405,2002,0,1930,10007,,C6-3A,,,,12b
0106000020E610000001000000010300000001000000070000007BE7E585878052C09FFBF73C9B5B444077A2F3E1898052C095FEE95E955B444029A462658C8052C08459EC1E8F5B44400C6014B38D8052C0CFE0694D905B44407EDC0E308B8052C08DBD668C965B4440FD4601D4888052C0E2F0746A9C5B44407BE7E585878052C09FFBF73C9B5B4440,121 CHAMBERS STREET,C6-3A/TMU,,0,,7,309123,721605,1001450010,18500,S9,151,25,145,1,2,E,4.88,1000,101,3675,6,0,1,21,0,,0,0,,7.5,0,E007,0,7700,Tribeca South,Y,,4,10,3788,150.83,25,4,,1,5,0,0,,,"ACKERMAN REALTY CO.,",,1,1,3,14825,7.52,3675,101S017,2,TMU,,N,0,10104,21,4,10,15v1,981904,199955,0,0,1930,10007,Y,C6-3A,,,,12b
0106000020E61000000100000001030000000100000011000000F86D00148C8052C0712A2DE9E6594440D2BB2C198C8052C0E459E7E2E6594440AD7B04948D8052C05C82819DE95944403115F2D6878052C05BF16A7CF0594440E6C542A9898052C08B32BA02F4594440D834808E858052C0F049CAECF85944401E031E70838052C081812C76FB594440C4485341818052C01EB592FEFD5944409CEF6B3F768052C09B62C7B40A5A4440573AF2AF748052C0FF7845B4075A44401A384395788052C04E432FF5025A4440127DFB66798052C0613FEFF9015A4440E405FB8B7A8052C023603491005A4440077309797C8052C09B799215FC594440FA58E63C7E8052C0537D3FCDF7594440EDCC0AF8898052C056584178E9594440F86D00148C8052C0712A2DE9E6594440,PIER 9,C4-6/LM,,0,,7,9180000,10808550,1000360012,320800,Y7,604.83,0,36,1,5,,1,,101,320800,3.4,0,1,7,0,,9180000,10808550,,10,0,,0,7700,,N,,7,12,320800,604.83,534,9,,1,0,0,320800,,,NYC DSBS,C,1,1,0,0,10,0,101S101,2,LM,,N,0,10101,7,0,0,15v1,0,0,0,0,1900,10005,,C4-6,,,,12b
0106000020E61000000100000001030000000100000006000000515A6B077F8052C02B392AB7265A44402FE9E98B888052C029C8DE40195A4440E4FEE7998D8052C0EB257CA9215A4440754FB850878052C0D6C96F552A5A444004CD8BEC838052C00F026B032F5A4440515A6B077F8052C02B392AB7265A4440,77 WATER STREET,C6-9/LM,,0,,7,14220000,73104300,1000330001,541568,O4,126,171,33,1,2,,21.01,1031,101,541568,15,0,1,7,0,,0,4116200,,15,0,L015,0,7700,,Y,,5,1,25779,122.08,214.83,1,,1,26,541268,0,,,WATER STREET FEE LLC,P,1,1,1,0,10,300,101S007,2,LM,,N,0,10101,7,0,12,15v1,981977,195845,2008,0,1969,10005,,C6-9,,,,12b
0106000020E610000001000000010300000001000000090000001FA04BBE888052C04F9822047D5A444060D733CC888052C0C337D2E87C5A444070CCF5A6888052C0A189AFB97C5A4440DFB2431E8C8052C0AE7392EB755A44408114F2428D8052C01400AA45775A4440F13676E0898052C0B1DE851F7E5A444098D0C1A9898052C026A64BDA7D5A44404795CA8F898052C059DB470D7E5A44401FA04BBE888052C04F9822047D5A4440,54 PINE STREET,C5-5/LM,,1000410020,12/20/00,7,63594,1110821,1000417502,11568,RM,0,0,41,1,5,E,4.63,1003,101,4849,15,1143,1,7,0,,0,0,,15,0,E004,0,7700,,Y,,4,7502,2496,96,26,0,,1,5,0,0,,,,,1,1,0,6719,10,4849,11S 006,2,LM,,N,0,10101,7,4,5,15v1,981898,196801,0,0,1900,10005,,C5-5,,,,12b
0106000020E6100000010000000103000000010000000500000087611228868052C04ABF3EF7DB5A44403278240E888052C05DAA8808D85A4440E03AD0D18C8052C02309DB67DE5A44406AA0A12E8B8052C0FEF2DC2AE25A444087611228868052C04ABF3EF7DB5A4440,75 NASSAU STREET,C5-5/LM,,0,,7,904500,2271150,1000790006,18526,D6,98,51.67,79,1,2,E,3.54,1000,101,5000,15,0,1,15.02,0,,0,0,,15,0,E006,0,7700,,Y,,4,6,5240,106,51.67,5,,1,4,0,0,,,LEXIN NASSAU PARTNERS,,1,1,3,13526,10,5000,101S011,2,LM,,N,0,10102,1502,18,22,15v1,981923,197902,1989,2002,1900,10038,,C5-5,,,,12b
0106000020E61000000100000001030000000100000007000000B9BDB6DA878052C003428FC6845B44407D0C27348A8052C0505303E77E5B4440E29329918B8052C05A66CF22805B4440552008998B8052C02758250F805B4440BB97D5BF8C8052C06114E619815B444024039A5D8A8052C07A02500F875B4440B9BDB6DA878052C003428FC6845B4440,114 CHAMBERS STREET,C6-3A/TMU,,0,,7,216900,504900,1001360025,12823,L8,75,25,136,1,2,E,3.4,1001,101,12823,6,0,1,21,0,,0,0,,7.5,0,L010,0,7700,Tribeca South  Extension,Y,,6,25,3769,76,50,5,,2,4,0,0,,,SI JIE MEI INC,P,1,1,3,0,7.52,3200,101S017,2,TMU,,N,9623,10104,21,0,10,15v1,981910,199746,1985,2009,1900,10007,,C6-3A,,,,12b
0106000020E610000001000000010300000001000000050000002A6DAF40868052C0C207BC32515B44407738102F8B8052C0C103A8CD445B4440EA677B8E8C8052C0B512790D465B4440DE9207A0878052C0B6BEAF72525B44402A6DAF40868052C0C207BC32515B4440,17 PARK PLACE,C6-4/LM,,0,,7,472500,1638900,1001240007,19400,D7,152,26,124,1,2,E,5,1007,101,3878,10,0,1,21,0,,0,0,,10,0,L010,0,7700,,N,,4,7,3878,151.83,25.58,4,,1,5,0,0,,,AZTEC ASSOCIATES,,1,1,3,15522,10,3878,101S018,2,LM,,N,0,10104,21,8,10,15v1,981925,199131,1957,0,1920,10007,,C6-4,,,,12b
0106000020E61000000100000001030000000100000005000000E6EB8BE5888052C08D4EEE9A535B444011BDAD4C8B8052C07942F78F4D5B44406462D1828C8052C0957E42BB4E5B4440CD8A92208A8052C01B58F0B9545B4440E6EB8BE5888052C08D4EEE9A535B4440,18 MURRAY STREET,C6-4/LM,,1001240016,3/29/01,7,139165,495495,1001247501,7022,RM,0,0,124,1,5,,3.85,1007,101,1336,10,1182,1,21,0,,0,0,,10,0,L010,0,7700,,N,,4,7501,1824,76.07,24.77,0,,1,6,0,1336,,,,,1,1,0,5686,10,0,101S018,2,LM,,N,0,10104,21,5,6,15v1,981902,199192,0,0,1920,10007,,C6-4,,,,12b
0106000020E6100000010000000103000000010000000500000035D74C96878052C07B6255CCEE5A444079DCE2368B8052C046581977E65A4440993E4E608C8052C08361F2A3E75A44404029B9BF888052C0FBB52EF9EF5A444035D74C96878052C07B6255CCEE5A4440,140 FULTON STREET,C5-5/LM,,0,,4,427500,427500,1000790027,0,V1,0,0,79,1,5,,0,1000,101,0,15,0,1,15.02,0,,0,0,,15,0,E006,0,7700,,Y,,11,27,2714,108,25.17,5,,0,0,0,0,,,FULTON ASSOCIATES LLC,,1,1,0,0,10,0,101S011,2,LM,,N,0,10102,1502,0,0,15v1,981915,198059,0,0,0,10038,,C5-5,,,,12b
0106000020E61000000100000001030000000100000005000000543AC0AA888052C00D911A46945B44404432902E8B8052C08C452A058E5B444029A462658C8052C08459EC1E8F5B444077A2F3E1898052C095FEE95E955B4440543AC0AA888052C00D911A46945B4440,119 CHAMBERS STREET,C6-3A/TMU,,1001450009,4/9/08,7,71430,773095,1001457506,11168,RM,73,25,145,1,5,,5.96,1000,101,2864,6,1825,1,21,0,,0,0,,7.5,0,E007,0,7700,Tribeca South,Y,,4,7506,1875,75.75,24.75,5,,1,6,0,0,,,119 CHAMBERS LLC,,1,1,3,8304,7.52,1313,101S017,2,TMU,,N,1551,10104,21,4,5,15v1,981906,199910,2006,0,1920,10007,,C6-3A,,,,12b
0106000020E61000000100000001030000000100000008000000C1C3AE6E808052C0DFF6C4E2645B444081357ECF828052C0059CD4E25E5B4440D17319F6838052C050F59BED5F5B4440E4A1915A858052C0843D6830615B4440818DC48F888052C0EDB5EA17595B4440B3BF00598C8052C0C03285895C5B4440DB8E4FBF868052C05A1554AB6A5B4440C1C3AE6E808052C0DFF6C4E2645B4440,25 MURRAY STREET,C6-3A/TMU,,1001340009,12/7/07,7,4202552,16871398,1001347505,144330,RM,176,74,134,1,5,,8.5,1004,101,26284,6,1796,1,21,0,,7050,7050,,7.5,0,L010,0,7700,,Y,,4,7505,16980,176.29,74,4,,1,10,0,0,,,TRIBECA SPACE CONDO,,1,1,0,118046,7.52,16460,101S018,2,TMU,,N,9824,10104,21,75,92,15v1,981976,199407,2002,0,1930,10007,,C6-3A,,,,12b
0106000020E61000000100000001030000000100000008000000E61727378C8052C02B5F3EBAB85A4440FE5B0BB7878052C0BEE788DAC15A4440CA1AC721868052C092FAFC41BF5A4440CB74BF60858052C08B537605BE5A4440EC9B9434828052C0E4564A10C45A44402722F2FE788052C0D990EDAEB65A444030AB667C828052C0B9D36ABEA35A4440E61727378C8052C02B5F3EBAB85A4440,59 MAIDEN LANE,C5-5/LM,,0,,7,31185000,90540000,1000670001,1073000,O3,180,218,67,1,5,,18.07,1006,101,1073000,15,0,1,15.02,0,,0,0,,15,0,E004,0,7700,,Y,,5,1,59391,261.71,286.4,3,,1,44,1049755,0,,,59 MAIDEN LANE ASSOC,P,1,1,0,0,10,23245,101S011,2,LM,,N,0,10102,1502,0,57,15v1,982037,197460,1965,0,1965,10038,,C5-5,,,,12b
0106000020E6100000010000000103000000010000000A00000080F644D3848052C02C08EBF87C5A44402BCDEBCE898052C0CA475530735A4440DFB2431E8C8052C0AE7392EB755A444070CCF5A6888052C0A189AFB97C5A444060D733CC888052C0C337D2E87C5A44401FA04BBE888052C04F9822047D5A4440911D5BE4878052C05CBD06B07E5A44400616FFEF878052C051AFC2BE7E5A4440733C6059878052C02D061E2A805A444080F644D3848052C02C08EBF87C5A4440,56 PINE STREET,C5-5/LM,,1000410019,12/13/01,7,1354497,8292819,1000417503,66470,RM,0,0,41,1,5,,10.25,1003,101,7905,15,1186,1,7,0,,0,715441,,15,0,E004,0,7700,,Y,56-58 PINE STREET BUILDING,4,7503,6488,135,46,0,,1,16,0,0,,,,,1,1,0,58565,10,7905,11S 006,2,LM,,N,0,10101,7,90,93,15v1,981941,196796,0,0,1893,10005,,C5-5,,,,12b
